20, 40, 1, 77, 77, 74, 0, [], 74, 3
20, 40, 2, 175, 175, 95, 0, [], 95, 16
20, 40, 3, 105, 105, 12, 0, [], 12, 0
20, 40, 4, 353, 353, 110, 0, [], 110, 8
20, 40, 5, 201, 201, 24, 0, [], 24, 23
20, 40, 6, 269, 269, 40, 0, [], 40, 4
20, 40, 7, 7049, 7049, 3116, 0, [], 3116, 303
20, 40, 8, 1315, 1315, 330, 0, [], 330, 23
20, 40, 10, 91, 91, 0, 0, [], 0, 7
20, 40, 11, 157, 157, 0, 0, [], 0, 0
20, 40, 12, 750, 750, 60, 0, [], 60, 6
20, 40, 13, 129, 129, 0, 0, [], 0, 3
20, 40, 14, 1288, 1288, 92, 0, [], 92, 11
20, 40, 15, 602, 602, 34, 0, [], 34, 7
20, 40, 16, 100, 100, 0, 0, [], 0, 5
20, 40, 17, 342, 342, 14, 0, [], 14, 5
20, 40, 18, 794, 794, 40, 0, [], 40, 17
20, 40, 19, 299, 299, 10, 0, [], 10, 12
20, 40, 20, 776, 776, 36, 0, [], 36, 6
20, 40, 22, 349, 349, 12, 0, [], 12, 11
20, 40, 23, 1837, 1837, 83, 0, [], 83, 10
20, 40, 24, 1117, 1117, 45, 0, [], 45, 2
20, 40, 25, 147, 147, 0, 0, [], 0, 5
20, 40, 26, 1135, 1135, 40, 0, [], 40, 10
20, 40, 27, 684, 684, 22, 0, [], 22, 12
20, 40, 28, 2911, 2911, 104, 0, [], 104, 21
20, 40, 29, 2024, 2024, 67, 0, [], 67, 18
20, 40, 30, 94, 94, 0, 0, [], 0, 4
20, 40, 32, 2372, 2372, 72, 0, [], 72, 11
20, 40, 33, 418, 418, 10, 0, [], 10, 10
20, 40, 35, 2304, 2304, 65, 0, [], 65, 8
20, 40, 36, 1152, 1152, 30, 0, [], 30, 9
20, 40, 38, 124, 124, 0, 0, [], 0, 2
20, 40, 39, 856, 856, 20, 0, [], 20, 7
20, 40, 40, 1311, 1311, 30, 0, [], 30, 11
20, 40, 41, 1424, 1424, 31, 0, [], 31, 36
20, 40, 42, 1583, 1583, 36, 0, [], 36, 13
20, 40, 46, 498, 498, 8, 0, [], 8, 7
20, 40, 47, 4335, 4335, 92, 0, [], 92, 19
20, 40, 48, 1373, 1373, 32, 0, [], 32, 8
20, 40, 49, 1064, 1064, 20, 0, [], 20, 8
20, 40, 50, 766, 766, 14, 0, [], 14, 2
