20, 40, 0, 0, 0, 40, 0, [], 40, 0
20, 40, 1, 86, 0, 82, 0, [], 82, 4
20, 40, 2, 488, 0, 361, 0, [], 361, 6
20, 40, 3, 2604, 0, 1754, 0, [], 1754, 134
20, 40, 4, 2351, 0, 1349, 0, [], 1349, 109
20, 40, 5, 12412, 0, 5740, 0, [], 5740, 637
20, 40, 6, 1170, 0, 259, 0, [], 259, 54
20, 40, 7, 6706, 0, 3044, 0, [], 3044, 47
20, 40, 8, 12888, 0, 1818, 0, [], 1818, 364
20, 40, 9, 16294, 0, 6291, 0, [], 6291, 229
20, 40, 10, 12081, 0, 24, 0, [], 24, 379
20, 40, 11, 12510, 0, 749, 0, [], 749, 319
20, 40, 12, 13415, 0, 3, 0, [], 3, 165
20, 40, 13, 13736, 0, 28, 0, [], 28, 823
20, 40, 14, 12270, 0, 0, 0, [], 0, 298
20, 40, 15, 13466, 0, 40, 0, [], 40, 187
20, 40, 16, 13414, 0, 19, 0, [], 19, 232
20, 40, 17, 14209, 0, 170, 0, [], 170, 510
20, 40, 18, 13226, 0, 0, 0, [], 0, 73
20, 40, 19, 13257, 0, 245, 0, [], 245, 543
20, 40, 20, 13920, 0, 31, 0, [], 31, 326
20, 40, 21, 12872, 0, 90, 0, [], 90, 508
20, 40, 22, 13251, 0, 116, 0, [], 116, 438
20, 40, 23, 14697, 0, 912, 0, [], 912, 360
20, 40, 24, 12686, 0, 0, 0, [], 0, 375
20, 40, 25, 13310, 0, 44, 0, [], 44, 232
20, 40, 26, 14190, 0, 60, 0, [], 60, 1394
20, 40, 27, 13716, 0, 16, 0, [], 16, 423
20, 40, 28, 13174, 0, 18, 0, [], 18, 358
20, 40, 29, 13016, 0, 0, 0, [], 0, 422
20, 40, 30, 13580, 0, 4, 0, [], 4, 142
20, 40, 31, 14677, 0, 0, 0, [], 0, 962
20, 40, 32, 13894, 0, 0, 0, [], 0, 156
20, 40, 33, 13586, 0, 6, 0, [], 6, 281
20, 40, 34, 12701, 0, 0, 0, [], 0, 796
20, 40, 35, 13654, 0, 14, 0, [], 14, 450
20, 40, 36, 13602, 0, 0, 0, [], 0, 436
20, 40, 37, 12696, 0, 65, 0, [], 65, 873
20, 40, 38, 12883, 0, 0, 0, [], 0, 704
20, 40, 39, 13345, 0, 45, 0, [], 45, 340
20, 40, 40, 14132, 0, 0, 0, [], 0, 149
20, 40, 41, 12800, 0, 20, 0, [], 20, 356
20, 40, 42, 11446, 0, 0, 0, [], 0, 264
20, 40, 43, 12885, 0, 0, 0, [], 0, 146
20, 40, 44, 12816, 0, 0, 0, [], 0, 597
20, 40, 45, 13856, 0, 0, 0, [], 0, 692
20, 40, 46, 13730, 0, 0, 0, [], 0, 574
20, 40, 47, 13117, 0, 0, 0, [], 0, 489
20, 40, 48, 13408, 0, 12, 0, [], 12, 233
20, 40, 49, 14819, 0, 55, 0, [], 55, 371
20, 40, 50, 14559, 0, 54, 0, [], 54, 662
