50, 100, 5, 27420, 0, 10662, 0, [], 10664, 288
50, 100, 5, 15411, 0, 4264, 0, [], 4271, 156
50, 100, 6, 13199, 0, 462, 0, [], 462, 320
50, 100, 7, 14000, 0, 339, 0, [], 343, 300
50, 100, 8, 14622, 0, 45, 0, [], 45, 409
50, 100, 9, 14817, 0, 1, 0, [], 1, 291
50, 100, 10, 14169, 0, 0, 0, [], 0, 176
50, 100, 11, 14666, 0, 51, 0, [], 51, 247
50, 100, 12, 14497, 0, 32, 0, [], 32, 369
50, 100, 13, 14221, 0, 0, 0, [], 0, 334
50, 100, 14, 12900, 0, 0, 0, [], 0, 277
50, 100, 15, 13716, 0, 0, 0, [], 0, 324
50, 100, 16, 13107, 0, 0, 0, [], 0, 233
50, 100, 17, 13029, 0, 0, 0, [], 0, 279
50, 100, 18, 13904, 0, 0, 0, [], 0, 47
50, 100, 19, 13954, 0, 0, 0, [], 0, 515
50, 100, 20, 14779, 0, 0, 0, [], 0, 264
50, 100, 21, 14844, 0, 16, 0, [], 16, 96
50, 100, 22, 13663, 0, 0, 0, [], 0, 142
50, 100, 23, 13801, 0, 20, 0, [], 20, 289
50, 100, 24, 13942, 0, 0, 0, [], 0, 97
50, 100, 25, 14133, 0, 0, 0, [], 0, 85
50, 100, 26, 13870, 0, 0, 0, [], 0, 386
50, 100, 27, 14464, 0, 20, 0, [], 20, 209
50, 100, 28, 15858, 0, 0, 0, [], 0, 250
50, 100, 29, 13868, 0, 0, 0, [], 0, 116
50, 100, 30, 13365, 0, 0, 0, [], 0, 331
50, 100, 31, 13420, 0, 0, 0, [], 0, 118
50, 100, 32, 13597, 0, 0, 0, [], 0, 141
50, 100, 33, 13413, 0, 0, 0, [], 0, 175
50, 100, 34, 14057, 0, 0, 0, [], 0, 179
50, 100, 35, 14856, 0, 24, 0, [], 24, 362
50, 100, 36, 13524, 0, 16, 0, [], 16, 311
50, 100, 37, 13726, 0, 0, 0, [], 0, 339
50, 100, 38, 13248, 0, 0, 0, [], 0, 375
50, 100, 39, 13906, 0, 0, 0, [], 0, 223
50, 100, 40, 13604, 0, 0, 0, [], 0, 369
50, 100, 41, 13619, 0, 0, 0, [], 0, 268
50, 100, 42, 13361, 0, 0, 0, [], 0, 154
50, 100, 43, 13242, 0, 0, 0, [], 0, 108
50, 100, 44, 15238, 0, 0, 0, [], 0, 203
50, 100, 45, 12501, 0, 0, 0, [], 0, 443
50, 100, 46, 13873, 0, 0, 0, [], 0, 196
50, 100, 47, 14727, 0, 0, 0, [], 0, 342
