50, 100, 3, 294, 294, 94, 0, 94, 6
50, 100, 6, 567, 567, 89, 0, 89, 11
50, 100, 9, 764, 764, 75, 0, 75, 14
50, 100, 12, 983, 983, 71, 0, 71, 13
50, 100, 15, 1084, 1084, 60, 0, 60, 19
50, 100, 18, 1275, 1275, 52, 0, 52, 21
50, 100, 21, 1599, 1599, 64, 0, 64, 19
50, 100, 24, 1675, 1675, 54, 0, 54, 22
50, 100, 27, 1732, 1732, 44, 0, 44, 23
50, 100, 30, 1063, 1063, 18, 0, 18, 8
50, 100, 33, 1879, 1879, 36, 0, 36, 21
50, 100, 36, 2419, 2419, 61, 0, 61, 20
50, 100, 39, 2721, 2721, 51, 0, 51, 24
50, 100, 42, 2763, 2763, 51, 0, 51, 31
50, 100, 45, 1627, 1627, 13, 0, 13, 20
50, 100, 48, 3679, 3679, 64, 0, 64, 36
50, 100, 51, 2813, 2813, 34, 0, 34, 25
50, 100, 54, 3887, 3887, 63, 0, 63, 29
50, 100, 57, 4226, 4226, 60, 0, 60, 40
50, 100, 60, 1795, 1795, 5, 0, 5, 20
50, 100, 63, 3419, 3419, 25, 0, 25, 32
50, 100, 66, 2741, 2741, 21, 0, 21, 32
50, 100, 69, 4940, 4940, 59, 0, 59, 41
50, 100, 72, 1614, 1614, 5, 0, 5, 14
50, 100, 75, 3009, 3009, 16, 0, 16, 31
50, 100, 78, 2140, 2140, 6, 0, 6, 24
50, 100, 81, 5432, 5432, 51, 0, 51, 49
50, 100, 84, 5792, 5792, 50, 0, 50, 50
50, 100, 87, 2131, 2131, 8, 0, 8, 21
50, 100, 90, 4048, 4048, 21, 0, 21, 42
50, 100, 93, 6117, 6117, 52, 0, 52, 48
50, 100, 96, 2375, 2375, 6, 0, 6, 30
50, 100, 99, 3543, 3543, 18, 0, 18, 24
50, 100, 102, 1878, 1878, 0, 0, 0, 28
50, 100, 105, 6887, 6887, 43, 0, 43, 57
50, 100, 108, 3431, 3431, 16, 0, 16, 28
